sale_id,sale_date,product_id,quantity,customer_id,total_amount,rating
3536,2023-10-01,21,6,18,3900,5
3973,2023-10-15,8,16,18,12000,5
8535,2024-03-20,2,10,18,9000,4
8766,2024-03-28,3,20,18,5000,5
647,2023-03-02,8,13,18,9750,5
1188,2023-04-20,13,15,18,6750,4
1741,2023-06-07,3,19,18,4750,5
3588,2023-10-02,7,11,18,16500,5
3702,2023-10-06,3,6,18,1500,4
3807,2023-10-09,9,13,18,9100,5
6057,2023-12-26,14,15,18,4800,5
9371,2024-05-25,4,15,18,9000,5
3015,2023-09-14,22,14,18,5600,4
7313,2024-02-09,4,9,18,5400,4
9222,2024-05-09,3,5,18,1250,5
1437,2023-05-10,15,7,18,2450,5
7311,2024-02-09,4,19,18,11400,5
7634,2024-02-20,1,19,18,6650,4
8164,2024-03-07,2,17,18,15300,4
8506,2024-03-19,1,13,18,4550,5
4706,2023-11-10,11,18,18,9900,5
26,2023-01-03,16,16,19,8000,5
206,2023-01-23,6,16,19,19200,4
1499,2023-05-16,25,17,19,10200,5
2601,2023-08-31,24,6,19,3000,5
6388,2024-01-07,14,8,19,2560,4
6710,2024-01-18,3,17,19,4250,4
10267,2024-09-18,3,8,19,2000,4
515,2023-02-20,1,15,19,5250,4
749,2023-03-10,8,14,19,10500,5
1434,2023-05-10,13,15,19,6750,5
3122,2023-09-18,21,9,19,5850,4
4594,2023-11-07,2,5,19,4500,4
5174,2023-11-27,5,10,19,4500,5
5578,2023-12-10,1,17,19,5950,4
8556,2024-03-21,2,18,19,16200,5
9592,2024-06-23,2,7,19,6300,4
2410,2023-08-12,24,15,19,7500,4
3225,2023-09-21,21,11,19,7150,4
6146,2023-12-29,14,12,19,3840,5
741,2023-03-09,11,9,19,4950,5
5477,2023-12-07,3,10,19,2500,5
6789,2024-01-21,2,14,19,12600,4
2036,2023-07-08,21,18,19,11700,4
4393,2023-11-01,3,16,19,4000,4
1407,2023-05-08,23,20,19,5000,4
8211,2024-03-09,1,7,19,2450,4
8315,2024-03-12,4,12,19,7200,5
8767,2024-03-28,3,13,19,3250,4
692,2023-03-05,6,13,20,15600,5
1608,2023-05-26,28,15,20,4500,5
2347,2023-08-06,24,13,20,6500,4
3705,2023-10-06,4,6,20,3600,5
4357,2023-10-30,1,5,20,1750,4
5701,2023-12-14,11,14,20,7700,4
7106,2024-02-02,2,8,20,7200,4
8972,2024-04-14,3,7,20,1750,4
9756,2024-07-15,2,9,20,8100,5
1127,2023-04-13,27,20,20,4000,5
7896,2024-02-29,3,17,20,4250,4
419,2023-02-10,7,6,20,9000,5
2613,2023-09-01,24,19,20,9500,5
3370,2023-09-25,23,17,20,4250,4
4108,2023-10-21,2,12,20,10800,4
5010,2023-11-20,11,5,20,2750,4
6449,2024-01-09,14,14,20,4480,4
7316,2024-02-09,4,17,20,10200,4
7346,2024-02-10,3,18,20,4500,5
2663,2023-09-02,24,20,20,10000,5
5001,2023-11-20,8,5,20,3750,4
6703,2024-01-18,2,12,20,10800,5
6924,2024-01-26,2,8,20,7200,4
8997,2024-04-16,4,7,20,4200,4
1186,2023-04-20,8,9,20,6750,5
2583,2023-08-29,24,17,20,8500,5
6328,2024-01-05,14,8,20,2560,5
7497,2024-02-15,3,17,20,4250,4
1695,2023-06-04,4,11,21,6600,5
1807,2023-06-14,7,17,21,25500,5
3649,2023-10-04,6,13,21,15600,5
3737,2023-10-07,3,16,21,4000,4
4392,2023-11-01,3,20,21,5000,4
4957,2023-11-19,3,7,21,1750,5
8857,2024-03-31,3,5,21,1250,5
230,2023-01-24,17,6,21,3600,5
1851,2023-06-18,26,18,21,16200,4
4040,2023-10-18,5,20,21,9000,4
5124,2023-11-25,7,5,21,7500,5
6558,2024-01-13,1,16,21,5600,5
7668,2024-02-21,3,13,21,3250,4
7710,2024-02-23,1,15,21,5250,5
8275,2024-03-11,3,15,21,3750,5
8428,2024-03-16,4,10,21,6000,5
9576,2024-06-22,2,19,21,17100,5
9865,2024-07-31,2,13,21,11700,4
392,2023-02-08,16,12,21,6000,4
1574,2023-05-23,19,12,21,3600,4
1873,2023-06-21,24,16,21,8000,4
2129,2023-07-17,22,5,21,2000,5
2859,2023-09-09,22,6,21,2400,4
3552,2023-10-01,23,11,21,2750,5
4557,2023-11-05,9,11,21,7700,5
4760,2023-11-12,9,17,21,11900,4
4771,2023-11-13,3,13,21,3250,4
5130,2023-11-25,10,10,21,18000,4
1105,2023-04-11,9,17,21,11900,4
6557,2024-01-13,1,20,21,7000,4
4353,2023-10-29,11,9,21,4950,4
7224,2024-02-06,4,18,21,10800,4
810,2023-03-15,5,13,21,5850,5
5424,2023-12-04,9,12,21,8400,5
549,2023-02-22,18,12,22,5400,4
702,2023-03-05,21,11,22,7150,5
907,2023-03-25,5,12,22,5400,5
2740,2023-09-05,24,16,22,8000,4
2841,2023-09-08,23,15,22,3750,5
3139,2023-09-18,23,14,22,3500,4
4118,2023-10-21,9,10,22,7000,5
4150,2023-10-22,10,7,22,12600,4
6217,2024-01-01,14,14,22,4480,5
6824,2024-01-22,3,9,22,2250,5
7277,2024-02-08,3,16,22,4000,4
9679,2024-07-04,4,15,22,9000,4
10209,2024-09-11,4,5,22,3000,5
1474,2023-05-14,18,18,22,8100,5
1978,2023-07-03,1,9,22,3150,4
2699,2023-09-04,24,7,22,3500,4
4641,2023-11-08,11,19,22,10450,4
5187,2023-11-27,9,20,22,14000,5
5720,2023-12-15,11,9,22,4950,4
6099,2023-12-28,14,5,22,1600,5
6494,2024-01-10,14,16,22,5120,5
7422,2024-02-12,3,5,22,1250,4
7975,2024-03-02,1,14,22,4900,4
8089,2024-03-05,1,13,22,4550,4
8179,2024-03-08,1,8,22,2800,5
260,2023-01-27,2,14,22,12600,5
1365,2023-05-04,19,5,22,1500,5
1430,2023-05-10,10,9,22,16200,5
1981,2023-07-03,5,13,22,5850,4
2981,2023-09-13,21,14,22,9100,4
3762,2023-10-08,2,14,22,12600,4
4241,2023-10-26,2,15,22,13500,5
635,2023-03-01,19,18,22,5400,4
1027,2023-04-04,27,6,22,1200,4
6322,2024-01-04,14,16,22,5120,4
7189,2024-02-05,3,12,22,3000,5
8908,2024-04-05,2,11,22,9900,4
1640,2023-05-30,21,17,22,11050,4
3783,2023-10-09,2,9,22,8100,5
3788,2023-10-09,3,20,22,5000,4
4505,2023-11-04,5,17,22,7650,5
5112,2023-11-25,2,13,22,11700,5
700,2023-03-05,18,19,22,8550,5
3175,2023-09-19,22,7,22,2800,4
4238,2023-10-26,1,20,22,7000,4
219,2023-01-24,5,19,23,8550,5
262,2023-01-27,6,9,23,10800,5
1636,2023-05-30,7,13,23,19500,5
1925,2023-06-28,24,17,23,8500,5
2259,2023-07-28,16,10,23,5000,4
2291,2023-07-31,13,16,23,7200,4
2606,2023-08-31,24,10,23,5000,5
4858,2023-11-15,9,16,23,11200,5
9974,2024-08-11,2,9,23,8100,5
10234,2024-09-13,4,15,23,9000,4
2072,2023-07-12,7,18,23,27000,5
2192,2023-07-22,20,15,23,12000,4
3995,2023-10-16,8,17,23,12750,4
5953,2023-12-23,14,9,23,2880,4
6229,2024-01-01,14,16,23,5120,5
6399,2024-01-07,14,15,23,4800,4
7452,2024-02-13,3,9,23,2250,4
7712,2024-02-23,2,7,23,6300,4
7859,2024-02-28,1,20,23,7000,4
7954,2024-03-01,4,18,23,10800,5
8612,2024-03-23,1,17,23,5950,5
9670,2024-07-03,2,6,23,5400,5
1012,2023-04-03,4,17,23,10200,4
1156,2023-04-16,22,12,23,4800,4
1620,2023-05-28,12,13,23,3900,5
2591,2023-08-30,24,9,23,4500,4
3763,2023-10-08,2,8,23,7200,5
3970,2023-10-15,7,9,23,13500,4
1796,2023-06-12,10,13,23,23400,5
4489,2023-11-03,10,12,23,21600,4
4716,2023-11-11,5,9,23,4050,4
4940,2023-11-18,9,13,23,9100,5
2721,2023-09-04,24,15,23,7500,5
9157,2024-05-03,3,12,23,3000,4
152,2023-01-17,24,8,23,4000,4
5319,2023-12-01,8,17,23,12750,5
6991,2024-01-29,1,13,23,4550,4
9838,2024-07-26,4,20,23,12000,5
369,2023-02-05,18,8,24,3600,4
408,2023-02-09,21,20,24,13000,5
2423,2023-08-14,24,12,24,6000,5
2510,2023-08-22,24,5,24,2500,4
3462,2023-09-28,24,7,24,3500,5
3660,2023-10-04,10,10,24,18000,5
4541,2023-11-05,4,5,24,3000,5
5436,2023-12-05,2,20,24,18000,5
5708,2023-12-15,5,12,24,5400,4
6468,2024-01-09,14,8,24,2560,4
6506,2024-01-11,2,9,24,8100,4
7478,2024-02-14,2,10,24,9000,5
7762,2024-02-25,1,10,24,3500,4
1058,2023-04-07,27,7,24,1400,5
2320,2023-08-03,24,19,24,9500,5
2459,2023-08-17,24,9,24,4500,4
2617,2023-09-01,24,10,24,5000,5
3053,2023-09-15,24,17,24,8500,5
4341,2023-10-29,6,19,24,22800,4
4343,2023-10-29,7,12,24,18000,5
4606,2023-11-07,9,15,24,10500,4
5158,2023-11-26,10,20,24,36000,4
5811,2023-12-18,11,7,24,3850,5
5931,2023-12-22,14,5,24,1600,4
7212,2024-02-06,3,17,24,4250,5
7590,2024-02-18,4,8,24,4800,5
7883,2024-02-29,1,11,24,3850,5
8413,2024-03-16,2,19,24,17100,4
1004,2023-04-02,21,12,24,7800,5
3368,2023-09-25,23,10,24,2500,4
4033,2023-10-18,3,7,24,1750,4
4472,2023-11-03,5,8,24,3600,5
8794,2024-03-29,2,9,24,8100,4
10347,2024-09-27,3,5,24,1250,5
4677,2023-11-10,2,17,24,15300,4
6180,2023-12-31,14,19,24,6080,4
6378,2024-01-06,14,8,24,2560,4
6517,2024-01-11,14,13,24,4160,4
6076,2023-12-27,14,17,24,5440,5
7834,2024-02-27,3,16,24,4000,5
9111,2024-04-30,2,10,24,9000,5
2742,2023-09-05,24,8,25,4000,4
2850,2023-09-09,21,19,25,12350,5
3233,2023-09-21,21,8,25,5200,4
4697,2023-11-10,9,20,25,14000,5
5830,2023-12-19,9,5,25,3500,4
707,2023-03-06,10,19,25,34200,4
1687,2023-06-03,11,7,25,3850,4
1937,2023-06-29,23,15,25,3750,4
2416,2023-08-13,24,19,25,9500,5
2585,2023-08-29,24,19,25,9500,4
3610,2023-10-03,1,19,25,6650,4
3839,2023-10-10,11,11,25,6050,5
4917,2023-11-18,3,9,25,2250,5
5411,2023-12-04,4,17,25,10200,4
6917,2024-01-26,1,18,25,6300,4
8841,2024-03-31,1,20,25,7000,4
9591,2024-06-23,2,13,25,11700,5
10297,2024-09-21,2,9,25,8100,4
2822,2023-09-08,21,8,25,5200,4
3611,2023-10-03,1,10,25,3500,5
3975,2023-10-15,9,6,25,4200,4
4885,2023-11-16,11,9,25,4950,5
5989,2023-12-24,14,6,25,1920,4
7123,2024-02-03,1,20,25,7000,5
1395,2023-05-07,23,8,25,2000,4
6648,2024-01-16,3,19,25,4750,5
7866,2024-02-28,2,16,25,14400,4
8524,2024-03-19,3,13,25,3250,4
9314,2024-05-19,1,14,25,4900,4
473,2023-02-15,18,15,25,6750,5
7741,2024-02-24,2,13,25,11700,5
9584,2024-06-23,1,18,25,6300,5
10017,2024-08-16,3,12,25,3000,5
6799,2024-01-21,3,12,25,3000,4
8356,2024-03-14,2,6,25,5400,5
266,2023-01-27,17,5,26,3000,4
1200,2023-04-21,17,16,26,9600,5
2255,2023-07-28,8,11,26,8250,5
2685,2023-09-03,24,8,26,4000,5
3145,2023-09-18,23,12,26,3000,4
3421,2023-09-27,22,6,26,2400,5
4445,2023-11-02,6,13,26,15600,4
5314,2023-12-01,7,13,26,19500,4
7258,2024-02-08,1,12,26,4200,5
7265,2024-02-08,1,16,26,5600,5
8966,2024-04-13,3,18,26,4500,5
9527,2024-06-15,4,11,26,6600,4
10034,2024-08-19,4,12,26,7200,4
1712,2023-06-05,9,12,26,8400,4
1994,2023-07-04,20,16,26,12800,5
2295,2023-08-01,1,8,26,2800,4
3455,2023-09-28,23,17,26,4250,5
3579,2023-10-02,2,14,26,12600,4
3796,2023-10-09,7,8,26,12000,4
6269,2024-01-03,14,19,26,6080,5
8836,2024-03-31,1,15,26,5250,4
9329,2024-05-21,1,16,26,5600,5
9560,2024-06-20,2,16,26,14400,5
10054,2024-08-22,1,9,26,3150,4
10150,2024-09-03,4,10,26,6000,5
10329,2024-09-25,2,15,26,13500,5
1436,2023-05-10,14,16,26,5120,4
1587,2023-05-24,21,5,26,3250,5
2262,2023-07-28,28,11,26,3300,4
3396,2023-09-26,23,7,26,1750,4
4560,2023-11-05,10,8,26,14400,5
4617,2023-11-08,1,17,26,5950,5
7815,2024-02-26,4,11,26,6600,4
8823,2024-03-30,3,9,26,2250,4
9473,2024-06-07,4,8,26,4800,4
3105,2023-09-17,23,5,26,1250,5
5736,2023-12-16,5,11,26,4950,4
6911,2024-01-26,1,6,26,2100,4
9100,2024-04-28,3,5,26,1250,5
1883,2023-06-22,24,16,26,8000,5
5419,2023-12-04,8,18,26,13500,4
6084,2023-12-27,14,19,26,6080,4
1459,2023-05-13,9,10,27,7000,5
1870,2023-06-21,21,9,27,5850,4
2299,2023-08-01,11,20,27,11000,4
3340,2023-09-24,23,18,27,4500,4
3482,2023-09-29,22,7,27,2800,4
5337,2023-12-01,11,14,27,7700,5
5849,2023-12-19,14,18,27,5760,5
7907,2024-02-29,4,5,27,3000,5
9216,2024-05-09,2,16,27,14400,5
9643,2024-06-30,3,11,27,2750,4
31,2023-01-03,28,8,27,2400,5
289,2023-01-30,2,12,27,10800,5
1170,2023-04-18,21,13,27,8450,4
1559,2023-05-22,20,19,27,15200,5
1966,2023-07-02,3,15,27,3750,4
2230,2023-07-25,22,14,27,5600,5
2549,2023-08-26,24,15,27,7500,4
2868,2023-09-09,22,7,27,2800,4
2937,2023-09-11,21,5,27,3250,4
3692,2023-10-05,11,7,27,3850,5
4034,2023-10-18,3,13,27,3250,5
5166,2023-11-27,3,17,27,4250,5
5496,2023-12-07,8,19,27,14250,5
5663,2023-12-13,7,13,27,19500,4
6053,2023-12-26,14,11,27,3520,4
6130,2023-12-29,14,17,27,5440,4
7567,2024-02-17,4,5,27,3000,5
7860,2024-02-28,1,20,27,7000,4
8706,2024-03-26,2,19,27,17100,5
8893,2024-04-04,2,11,27,9900,4
8957,2024-04-12,4,9,27,5400,4
9825,2024-07-25,1,8,27,2800,4
1702,2023-06-04,13,9,27,4050,5
2269,2023-07-29,14,15,27,4800,5
2545,2023-08-26,24,18,27,9000,5
8059,2024-03-04,1,10,27,3500,4
305,2023-01-30,25,8,27,4800,4
2240,2023-07-26,16,11,27,5500,4
5596,2023-12-10,8,13,27,9750,4
1922,2023-06-28,18,5,27,2250,4
5389,2023-12-03,4,13,27,7800,5
2762,2023-09-06,24,11,27,5500,4
7179,2024-02-05,1,11,27,3850,4
708,2023-03-06,19,9,28,2700,5
1877,2023-06-22,17,9,28,5400,5
2053,2023-07-10,15,16,28,5600,4
2562,2023-08-27,24,18,28,9000,4
2571,2023-08-28,24,5,28,2500,4
2947,2023-09-11,23,17,28,4250,5
4752,2023-11-12,7,12,28,18000,4
5909,2023-12-21,14,7,28,2240,4
7572,2024-02-18,1,19,28,6650,4
7830,2024-02-27,2,6,28,5400,4
8592,2024-03-22,2,7,28,6300,4
9026,2024-04-19,4,18,28,10800,5
9728,2024-07-11,1,7,28,2450,5
10217,2024-09-12,3,20,28,5000,5
10282,2024-09-20,1,10,28,3500,5
712,2023-03-07,1,6,28,2100,5
1404,2023-05-08,19,11,28,3300,4
1555,2023-05-22,1,18,28,6300,5
3984,2023-10-16,2,5,28,4500,4
5279,2023-12-01,1,17,28,5950,5
5479,2023-12-07,3,7,28,1750,5
7009,2024-01-29,2,14,28,12600,4
7181,2024-02-05,1,11,28,3850,5
7553,2024-02-17,2,9,28,8100,4
7582,2024-02-18,2,17,28,15300,5
7673,2024-02-21,4,11,28,6600,4
9422,2024-05-31,1,11,28,3850,5
9690,2024-07-05,2,16,28,14400,4
982,2023-04-01,7,9,28,13500,4
1992,2023-07-04,18,10,28,4500,5
4043,2023-10-18,7,11,28,16500,5
224,2023-01-24,9,6,28,4200,5
1509,2023-05-17,20,19,28,15200,4
2544,2023-08-26,24,13,28,6500,4
5890,2023-12-21,14,17,28,5440,5
268,2023-01-27,20,9,28,7200,5
888,2023-03-23,9,17,28,11900,4
8057,2024-03-04,1,5,28,1750,4
466,2023-02-15,5,15,28,6750,5
4725,2023-11-11,9,15,28,10500,4
2353,2023-08-07,24,16,29,8000,5
3101,2023-09-17,23,14,29,3500,4
4793,2023-11-13,9,6,29,4200,4
6414,2024-01-08,14,17,29,5440,5
7207,2024-02-06,1,13,29,4550,5
7799,2024-02-26,2,14,29,12600,5
8585,2024-03-22,2,11,29,9900,4
10124,2024-08-31,4,13,29,7800,4
10340,2024-09-26,2,14,29,12600,5
1348,2023-05-03,20,11,29,8800,4
1785,2023-06-11,10,17,29,30600,5
2274,2023-07-30,1,14,29,4900,5
2387,2023-08-10,24,18,29,9000,5
3300,2023-09-23,21,15,29,9750,4
3936,2023-10-14,4,15,29,9000,5
5221,2023-11-29,3,16,29,4000,5
6013,2023-12-25,14,17,29,5440,5
6018,2023-12-25,14,18,29,5760,5
9905,2024-08-04,4,9,29,5400,5
10052,2024-08-22,1,10,29,3500,4
57,2023-01-06,25,19,29,11400,5
2082,2023-07-13,4,17,29,10200,4
2324,2023-08-03,24,19,29,9500,4
2643,2023-09-02,24,19,29,9500,5
3155,2023-09-18,24,15,29,7500,5
3329,2023-09-24,21,15,29,9750,4
4134,2023-10-22,3,16,29,4000,4
9384,2024-05-26,4,15,29,9000,5
10300,2024-09-21,4,13,29,7800,4
4820,2023-11-14,8,15,29,11250,4
9071,2024-04-24,4,18,29,10800,4
6668,2024-01-17,1,9,29,3150,4
6860,2024-01-24,1,8,29,2800,4
7012,2024-01-29,3,8,29,2000,5
7211,2024-02-06,3,18,29,4500,4
276,2023-01-28,21,18,30,11700,5
993,2023-04-02,6,15,30,18000,5
1709,2023-06-04,24,17,30,8500,4
4090,2023-10-20,4,7,30,4200,5
4568,2023-11-06,2,20,30,18000,5
4787,2023-11-13,8,7,30,5250,5
5222,2023-11-29,3,12,30,3000,5
5398,2023-12-03,7,20,30,30000,5
6886,2024-01-25,1,19,30,6650,4
9298,2024-05-16,4,6,30,3600,5
9746,2024-07-13,3,7,30,1750,4
10254,2024-09-16,4,13,30,7800,4
1370,2023-05-05,14,10,30,3200,4
2942,2023-09-11,22,16,30,6400,5
4331,2023-10-29,1,19,30,6650,5
4449,2023-11-02,8,16,30,12000,5
5650,2023-12-12,9,10,30,7000,5
609,2023-02-27,12,9,30,2700,4
1366,2023-05-04,20,11,30,8800,4
1892,2023-06-23,27,13,30,2600,4
3483,2023-09-29,22,16,30,6400,4
4179,2023-10-23,7,15,30,22500,4
65,2023-01-08,13,17,30,7650,5
1675,2023-06-02,15,18,30,6300,4
8384,2024-03-15,2,11,30,9900,4
1616,2023-05-27,26,17,30,15300,5
2376,2023-08-09,24,18,30,9000,5
4927,2023-11-18,6,14,30,16800,5
5093,2023-11-24,2,7,30,6300,5
6834,2024-01-23,1,18,30,6300,4
205,2023-01-23,2,20,30,18000,5
2226,2023-07-25,13,6,30,2700,5
4123,2023-10-21,11,19,30,10450,4
8981,2024-04-15,2,20,30,18000,5
440,2023-02-12,17,14,31,8400,4
2217,2023-07-24,21,7,31,4550,4
5498,2023-12-07,9,10,31,7000,4
6020,2023-12-25,14,9,31,2880,5
6947,2024-01-27,1,12,31,4200,5
7267,2024-02-08,2,19,31,17100,5
8028,2024-03-03,1,9,31,3150,4
9309,2024-05-18,2,7,31,6300,4
9923,2024-08-06,1,9,31,3150,5
9986,2024-08-12,3,5,31,1250,4
10128,2024-09-01,2,19,31,17100,5
10201,2024-09-10,2,15,31,13500,4
10305,2024-09-22,2,20,31,18000,5
10327,2024-09-25,2,13,31,11700,4
348,2023-02-03,4,13,31,7800,5
1506,2023-05-17,11,10,31,5500,4
1934,2023-06-29,13,8,31,3600,4
2069,2023-07-12,1,16,31,5600,4
2710,2023-09-04,24,11,31,5500,4
3632,2023-10-03,11,17,31,9350,4
3637,2023-10-04,1,19,31,6650,5
4105,2023-10-21,2,15,31,13500,5
5070,2023-11-23,4,14,31,8400,5
7541,2024-02-17,1,20,31,7000,5
8299,2024-03-12,1,17,31,5950,5
10047,2024-08-21,1,20,31,7000,5
353,2023-02-03,9,20,31,14000,5
776,2023-03-12,5,17,31,7650,5
1334,2023-05-02,3,14,31,3500,4
1472,2023-05-14,12,17,31,5100,5
1488,2023-05-15,22,13,31,5200,4
1554,2023-05-22,1,16,31,5600,4
1852,2023-06-18,28,13,31,3900,5
2211,2023-07-24,1,19,31,6650,5
2436,2023-08-15,24,19,31,9500,4
3172,2023-09-19,22,17,31,6800,5
3398,2023-09-26,23,14,31,3500,5
3732,2023-10-07,2,16,31,14400,5
4044,2023-10-18,7,14,31,21000,4
4314,2023-10-28,6,18,31,21600,4
4580,2023-11-06,7,6,31,9000,5
281,2023-01-29,14,8,31,2560,5
2204,2023-07-23,14,6,31,1920,4
2346,2023-08-06,24,6,31,3000,4
2422,2023-08-13,24,20,31,10000,5
4464,2023-11-02,11,7,31,3850,4
5881,2023-12-21,14,6,31,1920,4
5381,2023-12-03,2,11,31,9900,5
3144,2023-09-18,23,7,31,1750,5
5960,2023-12-23,14,7,31,2240,4
9736,2024-07-12,4,17,31,10200,4
9831,2024-07-25,3,16,31,4000,5
1477,2023-05-14,19,12,32,3600,5
3295,2023-09-23,21,18,32,11700,5
4012,2023-10-17,5,13,32,5850,5
4039,2023-10-18,5,12,32,5400,5
5033,2023-11-21,11,14,32,7700,4
6622,2024-01-15,3,19,32,4750,5
7770,2024-02-25,2,18,32,16200,5
9497,2024-06-11,4,12,32,7200,4
9568,2024-06-21,2,13,32,11700,5
291,2023-01-30,5,14,32,6300,5
1550,2023-05-21,21,14,32,9100,5
1710,2023-06-04,27,17,32,3400,4
1730,2023-06-06,15,15,32,5250,5
1839,2023-06-17,2,11,32,9900,5
2118,2023-07-16,23,6,32,1500,4
2294,2023-07-31,28,13,32,3900,5
2463,2023-08-17,24,6,32,3000,4
4325,2023-10-28,10,15,32,27000,5
5325,2023-12-01,9,17,32,11900,5
6444,2024-01-08,14,8,32,2560,5
8227,2024-03-09,2,17,32,15300,5
9544,2024-06-17,4,9,32,5400,4
10008,2024-08-14,4,19,32,11400,4
1467,2023-05-13,25,16,32,9600,4
2658,2023-09-02,24,8,32,4000,5
2792,2023-09-07,22,5,32,2000,4
4283,2023-10-27,7,6,32,9000,4
4592,2023-11-07,1,11,32,3850,5
4708,2023-11-11,1,17,32,5950,4
6268,2024-01-03,14,9,32,2880,5
7455,2024-02-13,4,11,32,6600,5
8795,2024-03-29,3,8,32,2000,5
9375,2024-05-26,1,12,32,4200,5
99,2023-01-12,6,8,32,9600,4
4290,2023-10-27,8,12,32,9000,5
5333,2023-12-01,10,5,32,9000,4
8776,2024-03-28,4,14,32,8400,5
1848,2023-06-18,8,20,32,15000,4
4155,2023-10-22,11,10,32,5500,5
8102,2024-03-05,2,7,32,6300,4
3257,2023-09-22,21,16,32,10400,4
5088,2023-11-23,10,13,32,23400,5
6072,2023-12-27,14,11,32,3520,4
7227,2024-02-06,4,20,32,12000,4
7704,2024-02-23,1,19,32,6650,5
9809,2024-07-23,2,8,32,7200,5
74,2023-01-09,21,16,33,10400,4
1540,2023-05-20,23,11,33,2750,4
1926,2023-06-28,25,19,33,11400,5
2193,2023-07-22,20,17,33,13600,5
3116,2023-09-17,24,11,33,5500,5
3401,2023-09-26,23,6,33,1500,4
3523,2023-09-30,23,8,33,2000,4
3998,2023-10-16,9,13,33,9100,4
4139,2023-10-22,7,15,33,22500,4
4531,2023-11-05,2,14,33,12600,5
5714,2023-12-15,8,5,33,3750,4
7700,2024-02-22,3,15,33,3750,4
7862,2024-02-28,1,6,33,2100,5
8452,2024-03-17,3,19,33,4750,5
9857,2024-07-30,1,18,33,6300,4
190,2023-01-21,19,7,33,2100,5
2772,2023-09-06,24,14,33,7000,5
3132,2023-09-18,22,19,33,7600,4
4225,2023-10-25,3,20,33,5000,4
4678,2023-11-10,2,8,33,7200,4
4869,2023-11-16,3,19,33,4750,4
4884,2023-11-16,9,10,33,7000,4
6168,2023-12-30,14,19,33,6080,4
6532,2024-01-12,2,12,33,10800,4
7353,2024-02-10,4,14,33,8400,5
7636,2024-02-20,2,5,33,4500,5
8410,2024-03-16,2,5,33,4500,5
9494,2024-06-10,4,12,33,7200,5
9620,2024-06-27,2,18,33,16200,5
10360,2024-09-29,1,13,33,4550,4
698,2023-03-05,13,8,33,3600,5
3010,2023-09-14,22,13,33,5200,4
10193,2024-09-09,1,11,33,3850,4
6550,2024-01-12,4,20,33,12000,4
7373,2024-02-11,3,13,33,3250,4
8404,2024-03-16,1,20,33,7000,4
1390,2023-05-07,6,9,33,10800,4
6360,2024-01-06,14,14,33,4480,4
7275,2024-02-08,2,5,33,4500,4
1579,2023-05-24,5,9,33,4050,5
464,2023-02-15,1,19,34,6650,4
2189,2023-07-22,16,13,34,6500,5
2440,2023-08-15,24,12,34,6000,5
2670,2023-09-03,24,16,34,8000,4
5623,2023-12-11,8,16,34,12000,5
6075,2023-12-27,14,10,34,3200,5
7050,2024-01-31,1,9,34,3150,5
7468,2024-02-14,1,18,34,6300,4
7760,2024-02-25,1,9,34,3150,5
9291,2024-05-16,2,12,34,10800,4
9469,2024-06-07,1,11,34,3850,5
892,2023-03-23,19,13,34,3900,4
1118,2023-04-13,6,11,34,13200,4
1388,2023-05-07,1,16,34,5600,4
5353,2023-12-02,4,17,34,10200,4
5850,2023-12-19,14,7,34,2240,5
7059,2024-01-31,2,14,34,12600,5
7694,2024-02-22,2,8,34,7200,5
9061,2024-04-24,1,19,34,6650,4
10299,2024-09-21,3,5,34,1250,5
40,2023-01-05,9,12,34,8400,5
43,2023-01-05,13,12,34,5400,5
551,2023-02-22,22,5,34,2000,5
2399,2023-08-11,24,9,34,4500,5
2892,2023-09-10,21,9,34,5850,5
3825,2023-10-10,7,7,34,10500,5
4142,2023-10-22,8,20,34,15000,5
4707,2023-11-10,11,20,34,11000,4
8326,2024-03-13,2,16,34,14400,4
7109,2024-02-02,2,18,34,16200,5
4616,2023-11-08,1,6,34,2100,5
5851,2023-12-20,14,12,34,3840,5
9705,2024-07-08,3,9,34,2250,5
453,2023-02-14,1,15,35,5250,5
642,2023-03-02,3,8,35,2000,5
868,2023-03-21,6,5,35,6000,4
1783,2023-06-11,5,8,35,3600,5
1995,2023-07-04,21,20,35,13000,4
2015,2023-07-06,22,6,35,2400,5
2218,2023-07-24,22,15,35,6000,4
4038,2023-10-18,5,17,35,7650,4
4113,2023-10-21,5,7,35,3150,5
5755,2023-12-17,2,18,35,16200,4
6027,2023-12-25,14,11,35,3520,4
7364,2024-02-11,2,15,35,13500,5
8108,2024-03-05,3,15,35,3750,4
9098,2024-04-28,1,15,35,5250,4
425,2023-02-11,5,16,35,7200,4
2063,2023-07-11,13,6,35,2700,4
2523,2023-08-23,24,12,35,6000,5
6177,2023-12-31,14,13,35,4160,4
8391,2024-03-15,3,15,35,3750,4
8412,2024-03-16,2,12,35,10800,4
9731,2024-07-12,1,5,35,1750,4
1697,2023-06-04,6,18,35,21600,4
3466,2023-09-28,24,8,35,4000,5
3743,2023-10-07,5,18,35,8100,5
4795,2023-11-13,9,13,35,9100,5
6421,2024-01-08,14,12,35,3840,4
8017,2024-03-02,4,10,35,6000,5
9888,2024-08-03,3,12,35,3000,4
1021,2023-04-04,5,16,35,7200,5
3151,2023-09-18,24,9,35,4500,5
3305,2023-09-23,22,13,35,5200,5
3978,2023-10-15,9,10,35,7000,4
9206,2024-05-08,2,11,35,9900,4
