sale_id,sale_date,product_id,customer_id,rating,sat_tier,sale_year,sale_month_num,sale_month_name,sale_quarter,city_id_lookup,city_name,population,estimated_rent,city_rank,quantity,price,total_amount,calc_revenue,revenue_diff
7290,08/02/2024,4,6,4,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,14,600,8400,8400,0
8401,15/03/2024,4,6,4,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,11,600,6600,6600,0
9280,15/05/2024,2,6,4,Satisfied (4-5),2024,5,May,2,1,Bangalore,12300000,29700,1,20,900,18000,18000,0
9477,08/06/2024,3,6,5,Satisfied (4-5),2024,6,June,2,1,Bangalore,12300000,29700,1,10,250,2500,2500,0
475,15/02/2023,23,7,4,Satisfied (4-5),2023,2,February,1,1,Bangalore,12300000,29700,1,20,250,5000,5000,0
1644,30/05/2023,24,7,5,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,9,500,4500,4500,0
1991,04/07/2023,14,7,4,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,11,320,3520,3520,0
3114,17/09/2023,24,7,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,9,500,4500,4500,0
3530,30/09/2023,24,7,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,17,500,8500,8500,0
3920,13/10/2023,11,7,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,15,550,8250,8250,0
4419,01/11/2023,10,7,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,12,1800,21600,21600,0
4553,05/11/2023,8,7,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,14,750,10500,10500,0
4908,17/11/2023,11,7,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,16,550,8800,8800,0
5186,27/11/2023,9,7,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,5,700,3500,3500,0
5481,07/12/2023,4,7,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,17,600,10200,10200,0
5653,12/12/2023,11,7,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,8,550,4400,4400,0
10284,20/09/2024,2,7,5,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,20,900,18000,18000,0
525,20/02/2023,22,7,4,Satisfied (4-5),2023,2,February,1,1,Bangalore,12300000,29700,1,17,400,6800,6800,0
1444,11/05/2023,27,7,4,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,19,200,3800,3800,0
4227,25/10/2023,4,7,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,8,600,4800,4800,0
4579,06/11/2023,7,7,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,5,1500,7500,7500,0
6149,29/12/2023,14,7,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,12,320,3840,3840,0
6913,26/01/2024,1,7,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,12,350,4200,4200,0
8711,26/03/2024,3,7,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,12,250,3000,3000,0
1072,09/04/2023,2,7,4,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,16,900,14400,14400,0
2136,18/07/2023,7,7,5,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,16,1500,24000,24000,0
2649,02/09/2023,24,7,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,7,500,3500,3500,0
4037,18/10/2023,5,7,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,14,450,6300,6300,0
4724,11/11/2023,9,7,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,12,700,8400,8400,0
9638,29/06/2024,4,7,5,Satisfied (4-5),2024,6,June,2,1,Bangalore,12300000,29700,1,17,600,10200,10200,0
9698,07/07/2024,3,7,4,Satisfied (4-5),2024,7,July,3,1,Bangalore,12300000,29700,1,19,250,4750,4750,0
1619,28/05/2023,11,7,5,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,12,550,6600,6600,0
2962,12/09/2023,21,7,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,19,650,12350,12350,0
2991,13/09/2023,22,7,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,18,400,7200,7200,0
4670,09/11/2023,9,7,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,9,700,6300,6300,0
468,15/02/2023,8,7,4,Satisfied (4-5),2023,2,February,1,1,Bangalore,12300000,29700,1,16,750,12000,12000,0
1828,15/06/2023,27,7,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,11,200,2200,2200,0
1891,23/06/2023,22,7,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,5,400,2000,2000,0
3012,14/09/2023,22,7,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,18,400,7200,7200,0
10275,19/09/2024,2,7,4,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,10,900,9000,9000,0
1908,26/06/2023,25,7,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,19,600,11400,11400,0
3659,04/10/2023,9,7,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,12,700,8400,8400,0
3845,11/10/2023,4,7,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,20,600,12000,12000,0
639,01/03/2023,26,8,5,Satisfied (4-5),2023,3,March,1,1,Bangalore,12300000,29700,1,5,900,4500,4500,0
1206,22/04/2023,6,8,4,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,20,1200,24000,24000,0
1493,16/05/2023,15,8,4,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,18,350,6378,6300,78
4868,16/11/2023,3,8,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,18,250,4500,4500,0
5978,24/12/2023,14,8,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,8,320,2560,2560,0
8289,12/03/2024,1,8,4,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,6,350,2100,2100,0
8309,12/03/2024,3,8,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,7,250,1750,1750,0
8959,13/04/2024,1,8,4,Satisfied (4-5),2024,4,April,2,1,Bangalore,12300000,29700,1,12,350,4200,4200,0
426,11/02/2023,8,8,5,Satisfied (4-5),2023,2,February,1,1,Bangalore,12300000,29700,1,17,750,12750,12750,0
699,05/03/2023,17,8,4,Satisfied (4-5),2023,3,March,1,1,Bangalore,12300000,29700,1,20,600,12000,12000,0
1704,04/06/2023,13,8,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,5,450,2250,2250,0
3299,23/09/2023,21,8,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,10,650,6500,6500,0
4242,26/10/2023,2,8,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,8,900,7200,7200,0
4528,05/11/2023,2,8,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,9,900,8100,8100,0
5216,28/11/2023,10,8,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,14,1800,25200,25200,0
6623,15/01/2024,3,8,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,14,250,3500,3500,0
7185,05/02/2024,2,8,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,10,900,9000,9000,0
1092,10/04/2023,2,8,5,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,9,900,8100,8100,0
4723,11/11/2023,9,8,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,7,700,4900,4900,0
4881,16/11/2023,7,8,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,10,1500,15000,15000,0
4919,18/11/2023,3,8,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,10,250,2500,2500,0
5659,13/12/2023,2,8,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,18,900,16200,16200,0
7040,30/01/2024,3,8,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,15,250,3750,3750,0
8122,05/03/2024,4,8,4,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,5,600,3000,3000,0
8433,16/03/2024,4,8,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,19,600,11400,11400,0
1653,01/06/2023,1,8,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,9,350,3150,3150,0
2660,02/09/2023,24,8,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,17,500,8500,8500,0
3734,07/10/2023,3,8,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,16,250,4000,4000,0
6525,12/01/2024,2,8,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,13,900,11700,11700,0
8529,19/03/2024,4,8,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,17,600,10200,10200,0
37,04/01/2023,25,8,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,19,600,11400,11400,0
7326,10/02/2024,1,8,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,14,350,4900,4900,0
71,09/01/2023,2,9,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,11,900,9900,9900,0
2064,11/07/2023,17,9,4,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,9,600,5400,5400,0
2283,30/07/2023,21,9,4,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,13,650,8450,8450,0
4089,20/10/2023,4,9,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,6,600,3600,3600,0
5761,17/12/2023,4,9,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,8,600,4800,4800,0
5877,20/12/2023,14,9,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,16,320,5120,5120,0
5914,22/12/2023,14,9,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,19,320,6080,6080,0
6391,07/01/2024,14,9,5,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,14,320,4480,4480,0
6780,21/01/2024,1,9,5,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,5,350,1750,1750,0
7738,24/02/2024,1,9,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,15,350,5250,5250,0
9574,22/06/2024,1,9,4,Satisfied (4-5),2024,6,June,2,1,Bangalore,12300000,29700,1,5,350,1750,1750,0
10233,13/09/2024,4,9,4,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,7,600,4200,4200,0
50,06/01/2023,12,9,5,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,16,300,4800,4800,0
307,31/01/2023,1,9,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,7,350,2450,2450,0
1152,15/04/2023,28,9,5,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,14,300,4200,4200,0
1611,27/05/2023,11,9,4,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,6,550,3300,3300,0
1696,04/06/2023,5,9,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,20,450,9000,9000,0
2058,11/07/2023,1,9,4,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,20,350,7000,7000,0
3304,23/09/2023,22,9,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,12,400,4800,4800,0
5096,24/11/2023,4,9,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,15,600,9000,9000,0
5160,26/11/2023,11,9,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,20,550,11000,11000,0
5707,15/12/2023,4,9,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,10,600,6000,6000,0
5920,22/12/2023,14,9,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,12,320,3840,3840,0
6164,30/12/2023,14,9,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,15,320,4800,4800,0
8530,19/03/2024,4,9,4,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,16,600,9600,9600,0
9674,03/07/2024,4,9,5,Satisfied (4-5),2024,7,July,3,1,Bangalore,12300000,29700,1,8,600,4800,4800,0
9775,18/07/2024,3,9,5,Satisfied (4-5),2024,7,July,3,1,Bangalore,12300000,29700,1,19,250,4750,4750,0
756,10/03/2023,22,9,5,Satisfied (4-5),2023,3,March,1,1,Bangalore,12300000,29700,1,9,400,3600,3600,0
1373,05/05/2023,26,9,5,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,19,900,17100,17100,0
1381,06/05/2023,12,9,5,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,9,300,2700,2700,0
4457,02/11/2023,10,9,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,19,1800,34200,34200,0
5350,02/12/2023,3,9,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,8,250,2000,2000,0
2368,08/08/2023,24,9,5,Satisfied (4-5),2023,8,August,3,1,Bangalore,12300000,29700,1,18,500,9000,9000,0
3183,19/09/2023,24,9,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,8,500,4000,4000,0
3500,29/09/2023,24,9,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,9,500,4500,4500,0
7689,22/02/2024,2,9,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,7,900,6300,6300,0
9407,29/05/2024,2,9,4,Satisfied (4-5),2024,5,May,2,1,Bangalore,12300000,29700,1,13,900,11700,11700,0
10311,23/09/2024,3,9,5,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,14,250,3500,3500,0
4964,19/11/2023,5,9,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,8,450,3600,3600,0
7563,17/02/2024,4,9,4,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,10,600,6000,6000,0
127,15/01/2023,19,9,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,16,300,4800,4800,0
383,07/02/2023,4,9,5,Satisfied (4-5),2023,2,February,1,1,Bangalore,12300000,29700,1,20,600,12000,12000,0
519,20/02/2023,11,9,4,Satisfied (4-5),2023,2,February,1,1,Bangalore,12300000,29700,1,15,550,8250,8250,0
2996,13/09/2023,23,9,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,17,250,4250,4250,0
3182,19/09/2023,23,9,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,10,250,2500,2500,0
3927,14/10/2023,2,9,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,10,900,9000,9000,0
6890,25/01/2024,2,9,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,5,900,4500,4500,0
7342,10/02/2024,3,9,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,16,250,4000,4000,0
51,06/01/2023,13,10,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,9,450,4050,4050,0
2224,25/07/2023,7,10,5,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,12,1500,18000,18000,0
3067,16/09/2023,21,10,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,15,650,9750,9750,0
3926,14/10/2023,2,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,17,900,15300,15300,0
4302,28/10/2023,1,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,19,350,6650,6650,0
4598,07/11/2023,5,10,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,18,450,8100,8100,0
8138,06/03/2024,2,10,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,16,900,14400,14400,0
10243,14/09/2024,3,10,5,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,10,250,2500,2500,0
187,20/01/2023,26,10,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,13,900,11700,11700,0
990,02/04/2023,1,10,4,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,13,350,4550,4550,0
1464,13/05/2023,19,10,4,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,14,300,4200,4200,0
1754,08/06/2023,17,10,5,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,13,600,7800,7800,0
2332,04/08/2023,24,10,4,Satisfied (4-5),2023,8,August,3,1,Bangalore,12300000,29700,1,15,500,7500,7500,0
3165,19/09/2023,21,10,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,16,650,10400,10400,0
3501,29/09/2023,24,10,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,15,500,7500,7500,0
3528,30/09/2023,24,10,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,13,500,6500,6500,0
4066,19/10/2023,4,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,9,600,5400,5400,0
4304,28/10/2023,3,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,6,250,1500,1500,0
5117,25/11/2023,3,10,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,8,250,2000,2000,0
6477,10/01/2024,14,10,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,19,320,6080,6080,0
7442,13/02/2024,2,10,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,18,900,16200,16200,0
7771,25/02/2024,2,10,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,7,900,6300,6300,0
8652,24/03/2024,3,10,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,12,250,3000,3000,0
9890,03/08/2024,3,10,5,Satisfied (4-5),2024,8,August,3,1,Bangalore,12300000,29700,1,9,250,2250,2250,0
2252,27/07/2023,23,10,5,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,14,250,3500,3500,0
2827,08/09/2023,21,10,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,11,650,7150,7150,0
3717,06/10/2023,10,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,19,1800,34200,34200,0
8125,06/03/2024,1,10,4,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,17,350,5950,5950,0
9199,07/05/2024,4,10,5,Satisfied (4-5),2024,5,May,2,1,Bangalore,12300000,29700,1,7,600,4200,4200,0
3901,13/10/2023,2,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,10,900,9000,9000,0
10214,12/09/2024,3,10,5,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,15,250,3750,3750,0
1534,19/05/2023,18,10,5,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,10,450,4500,4500,0
2122,17/07/2023,7,10,5,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,7,1500,10500,10500,0
3615,03/10/2023,2,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,8,900,7200,7200,0
4159,23/10/2023,1,10,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,8,350,2800,2800,0
7836,27/02/2024,3,10,4,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,16,250,4000,4000,0
8071,04/03/2024,3,10,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,20,250,5000,5000,0
10260,17/09/2024,4,10,4,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,15,600,9000,9000,0
59,07/01/2023,6,10,5,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,13,1200,15600,15600,0
1193,21/04/2023,11,10,5,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,10,550,5500,5500,0
10076,24/08/2024,2,10,4,Satisfied (4-5),2024,8,August,3,1,Bangalore,12300000,29700,1,19,900,17100,17100,0
1746,07/06/2023,18,11,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,5,450,2250,2250,0
7261,08/02/2024,1,11,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,18,350,6300,6300,0
8012,02/03/2024,4,11,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,16,600,9600,9600,0
803,14/03/2023,17,11,4,Satisfied (4-5),2023,3,March,1,1,Bangalore,12300000,29700,1,20,600,12000,12000,0
1364,04/05/2023,18,11,4,Satisfied (4-5),2023,5,May,2,1,Bangalore,12300000,29700,1,8,450,3600,3600,0
1939,30/06/2023,6,11,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,14,1200,16800,16800,0
4499,04/11/2023,2,11,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,7,900,6300,6300,0
5032,21/11/2023,10,11,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,8,1800,14400,14400,0
5071,23/11/2023,4,11,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,12,600,7200,7200,0
5684,14/12/2023,3,11,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,15,250,3750,3750,0
6182,31/12/2023,14,11,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,7,320,2240,2240,0
7143,03/02/2024,4,11,4,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,8,600,4800,4800,0
7174,05/02/2024,1,11,4,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,11,350,3850,3850,0
7716,23/02/2024,2,11,5,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,10,900,9000,9000,0
8695,25/03/2024,4,11,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,7,600,4200,4200,0
9190,07/05/2024,2,11,4,Satisfied (4-5),2024,5,May,2,1,Bangalore,12300000,29700,1,17,900,15300,15300,0
9503,12/06/2024,2,11,4,Satisfied (4-5),2024,6,June,2,1,Bangalore,12300000,29700,1,14,900,12600,12600,0
10290,20/09/2024,4,11,5,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,13,600,7800,7800,0
239,25/01/2023,13,11,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,13,450,5850,5850,0
2573,28/08/2023,24,11,5,Satisfied (4-5),2023,8,August,3,1,Bangalore,12300000,29700,1,6,500,3000,3000,0
3550,01/10/2023,22,11,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,14,400,5600,5600,0
3592,02/10/2023,9,11,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,13,700,9100,9100,0
3841,11/10/2023,2,11,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,20,900,18000,18000,0
4798,13/11/2023,11,11,5,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,9,550,4950,4950,0
5408,04/12/2023,4,11,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,7,600,4200,4200,0
199,22/01/2023,19,11,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,14,300,4200,4200,0
311,31/01/2023,9,11,5,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,12,700,8400,8400,0
1952,01/07/2023,13,11,5,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,17,450,7650,7650,0
5225,29/11/2023,4,11,4,Satisfied (4-5),2023,11,November,4,1,Bangalore,12300000,29700,1,18,600,10800,10800,0
5345,02/12/2023,2,11,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,20,900,18000,18000,0
8141,06/03/2024,3,11,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,13,250,3250,3250,0
10304,22/09/2024,1,11,5,Satisfied (4-5),2024,9,September,3,1,Bangalore,12300000,29700,1,11,350,3850,3850,0
1242,25/04/2023,1,11,4,Satisfied (4-5),2023,4,April,2,1,Bangalore,12300000,29700,1,13,350,4550,4550,0
3199,20/09/2023,21,11,5,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,16,650,10400,10400,0
3237,21/09/2023,22,11,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,19,400,7600,7600,0
9262,13/05/2024,4,11,4,Satisfied (4-5),2024,5,May,2,1,Bangalore,12300000,29700,1,7,600,4200,4200,0
2030,08/07/2023,5,11,5,Satisfied (4-5),2023,7,July,3,1,Bangalore,12300000,29700,1,20,450,9000,9000,0
3188,19/09/2023,24,11,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,16,500,8000,8000,0
4126,22/10/2023,1,11,5,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,16,350,5600,5600,0
6368,06/01/2024,14,11,4,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,7,320,2240,2240,0
44,05/01/2023,14,12,4,Satisfied (4-5),2023,1,January,1,1,Bangalore,12300000,29700,1,12,320,3840,3840,0
1862,20/06/2023,20,12,4,Satisfied (4-5),2023,6,June,2,1,Bangalore,12300000,29700,1,10,800,8000,8000,0
2805,07/09/2023,24,12,4,Satisfied (4-5),2023,9,September,3,1,Bangalore,12300000,29700,1,14,500,7000,7000,0
4217,24/10/2023,11,12,4,Satisfied (4-5),2023,10,October,4,1,Bangalore,12300000,29700,1,19,550,10450,10450,0
5944,22/12/2023,14,12,4,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,9,320,2880,2880,0
6138,29/12/2023,14,12,5,Satisfied (4-5),2023,12,December,4,1,Bangalore,12300000,29700,1,14,320,4480,4480,0
6976,28/01/2024,2,12,5,Satisfied (4-5),2024,1,January,1,1,Bangalore,12300000,29700,1,18,900,16200,16200,0
7754,24/02/2024,4,12,4,Satisfied (4-5),2024,2,February,1,1,Bangalore,12300000,29700,1,14,600,8400,8400,0
8192,08/03/2024,2,12,5,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,17,900,15300,15300,0
8346,14/03/2024,1,12,4,Satisfied (4-5),2024,3,March,1,1,Bangalore,12300000,29700,1,9,350,3150,3150,0
